,CPE1,CPE2,CPE3,CPE4,CPE5,CPE6,CPE7,S1_LVL,S2_LVL,S3_LVL,S4_LVL,CPER2,CPEUN
447,0.0,0.0,0.0,0.0,9.64762619047619,0.0,0.0,0.0,11.73,0.0,2.499,48.0,26.0
448,0.0,0.0,0.0,0.0,9.63457894736842,0.0,0.0,0.0,4.52200000000005,0.0,2.55,73.0,0.0
449,0.746590909090909,0.0,0.0,0.0,9.70747117794486,0.0,0.0,0.0,2.43099999999998,0.0,2.499,51.0,72.0
450,0.0,0.0,0.0,0.0,9.69076190476191,0.0,0.0,0.0,1.649,0.0,0.0,115.0,78.0
451,0.0,0.0,0.0,0.0,9.695260869565221,0.0,0.0,0.0,2.142,0.0,0.0,151.0,81.0
452,0.0,0.0,0.0,0.0,9.752894736842102,0.0,0.0,0.0,2.04,0.0,0.0,185.0,84.0
453,0.0,0.0,0.0,0.0,9.73535,0.0,0.0,0.0,2.125,0.0,0.0,192.0,83.0
454,0.0,0.0,0.0,0.0,9.61984210526315,0.0,0.0,0.0,12.359,0.0,1.241,115.0,87.0
455,0.0,0.0,0.0,0.0,8.2328125,0.0,0.0,0.0,18.275,0.0,1.836,126.0,84.0
456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.553,3.791,0.0,0.0,103.0,83.0
457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.082,4.48800000000001,0.136,0.0,187.0,10.0
458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.033,8.075,3.621,0.0,225.0,10.0
459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986000000000001,1.853,4.845,0.0,263.0,4.0
460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.968,2.516,3.74,0.0,11.0,184.0
461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,26.571,5.95,0.0,202.0,199.0
462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.245,6.12,0.0,183.0,199.0
463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.622,21.573,5.593,0.0,95.0,198.0
464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.068,0.0,0.0,99.0,195.0
465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.239,0.204000000000001,0.0,74.0,192.0
466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.432,5.797,2.108,19.771,62.0,190.0
467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.006,2.78800000000001,0.0,24.429,60.0,190.0
468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.559,2.87299999999999,2.431,0.0,57.0,189.0
469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.177,0.86699999999999,1.309,583.321,56.0,190.0
470,1.59766666666667,0.0,0.0,0.0659333333333333,0.0,0.0,0.077,69.394,0.0,0.0,0.0,53.0,191.0
471,0.194041666666667,1.8655989010989038,1.8655989010989038,0.0,7.34391071428571,0.0,0.0,73.814,0.0,0.0,0.0,52.0,191.0
472,0.0,0.0,0.0,0.0,14.926124999999999,0.0679047619047619,0.0,76.585,0.0,0.0,0.0,49.0,37.0
473,0.0,0.0,0.0,0.0,15.0278141025641,0.24105,0.0,68.85,0.0,0.0,0.0,5.0,44.0
474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,48.0
475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,15.0
476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,7.0
477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,7.0
478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,14.0
479,1.07486363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.986,188.0,13.0
480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.466,2.159,0.0,0.289,189.0,10.0
481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.231,2.737,0.0,0.0,192.0,12.0
482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.702,1.071,0.0,0.0,172.0,14.0
483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.468,0.0,158.168,0.0,206.0,0.0
484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.087,0.0,3.24700000000001,0.0,7.0,55.0
485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.284,0.408,0.0,0.0,209.0,50.0
486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.491,0.0,0.0,173.0,42.0
487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,41.0
488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.431,0.0,0.0,122.0,40.0
489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25000000000001,0.0,0.0,114.0,41.0
490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.373999999999995,0.594999999999999,0.0,92.0,41.0
491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4549999999999,1.904,1.92099999999999,0.0,76.0,41.0
492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.481,149.379,0.730999999999995,0.034,68.0,42.0
493,0.0,0.0,0.0,4.287,4.287,0.0,0.0,79.3220000000001,0.0,0.0,2.686,65.0,41.0
494,0.0,0.0,0.0,7.6659999999999995,7.6659999999999995,0.0,0.0,73.6099999999999,0.0,1.666,0.221,59.0,41.0
495,0.0,0.0,0.0,4.758,4.758,0.0,0.0,72.182,0.0,2.04000000000002,1.139,59.0,42.0
496,0.0,0.0,0.0,5.861,5.861,0.0,0.0,67.1840000000002,0.0,1.666,0.0,53.0,0.0
497,0.0,0.0,0.0,12.1495,12.1495,12.621,0.0,63.2569999999998,201.552,0.0,0.0,3.0,17.0
498,0.0,0.0,0.0,0.8802000000000001,12.1495,0.7263690476190481,0.0,0.0,0.0,0.0,0.0,94.0,18.0
499,0.0,0.0,0.0,0.0,12.1495,0.0,0.0,0.0,0.0,0.0,0.0,131.0,25.0
500,0.0,0.0,0.0,0.00935,12.1495,0.0,0.0,0.0,0.0,0.0,0.0,173.0,30.0
501,0.0,0.0,0.0,0.0,12.1495,0.0,0.0,0.0,0.0,0.0,0.0,168.0,70.0
502,0.0,0.0,0.0,0.0,12.1495,0.0,0.0,0.0,0.0,0.0,0.0,196.0,57.0
503,0.0,0.0,0.0,0.0,12.1495,0.0,0.0,0.0,0.493,0.0,0.0,205.0,21.0
504,0.0,0.0,0.0,0.0,12.1495,0.0,0.0,0.0,2.023,0.935,0.0,190.0,18.0
505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.389,2.023,3.094,0.0,184.0,46.0
506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.092,0.306,2.788,0.0,182.0,58.0
507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.708,0.0,1.904,0.0,180.0,205.0
508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.871,0.0,0.629000000000001,0.0,7.0,209.0
509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.643,0.0,0.0,0.0,181.0,202.0
510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.36,0.0169999999999995,0.0,0.0,138.0,199.0
511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.207,1.275,0.696999999999999,0.0,126.0,198.0
512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.292,0.0,0.0,0.0,133.0,198.0
513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.167,0.0,0.0,0.0,113.0,198.0
514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.882,7.157,1.037,0.0,100.0,199.0
515,0.0,0.0,0.0,1.521753787878787,0.0,0.0,0.0,76.126,0.561,1.802,0.0,86.0,199.0
516,0.0,0.0,0.0,9.61948538011696,0.0,0.0,0.0,64.4639999999999,0.0,0.0,0.0,76.0,195.0
517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.543999999999983,2.941,0.0,0.0,69.0,197.0
518,0.0,0.0,0.0,0.657540935672515,9.6873125,0.0,0.0,0.0170000000000528,1.343,0.0,0.0,59.0,197.0
519,0.0,0.0,0.0,0.0,9.60957894736842,0.0,0.0,0.0,1.819,0.0,0.0,59.0,146.0
520,0.0,0.0,0.0,0.0,9.75978229665071,0.0,0.0,0.0,1.904,0.0,0.0,59.0,3.0
521,0.0,0.0,0.0,0.0,9.75815,0.0,0.0,0.0,2.023,0.0,0.0,1.0,4.0
522,0.0,0.0,0.0,0.0,9.696597368421049,0.0,0.0,0.0,1.173,0.0,0.0,89.0,23.0
523,0.0,0.0,0.0,0.0,9.74145,0.0,0.0,0.0,0.0,0.0,0.0,106.0,49.0
524,0.0,0.0,0.0,0.0,9.72534523809524,0.0,0.0,0.0,0.0,0.0,0.0,175.0,95.0
525,0.0,0.0,0.0,0.0,9.732388888888892,0.0,0.0,0.0,0.119,0.0,0.0,208.0,57.0
526,0.0,0.0,0.0,0.0,9.732842105263149,0.5415238095238097,0.0,0.0,0.272,0.0,0.0,209.0,34.0
527,0.0,0.0,0.0,0.0,6.0803125,0.174571428571429,0.0,0.0,0.0,0.0,0.0,206.0,13.0
528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,20.0
529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,42.0
530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.977,0.0,226.593,0.0,179.0,34.0
531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.738,0.0,0.0,0.0,179.0,25.0
532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.612,0.0,0.407999999999987,0.0,3.0,27.0
533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.447,0.0,0.986000000000018,0.0,200.0,28.0
534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.305,2.006,0.0,0.0,201.0,28.0
535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.645,0.816,0.0849999999999795,0.0,177.0,28.0
536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.036,1.445,0.0,0.0,80.0,28.0
537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.963,2.788,0.0,0.0,66.0,29.0
538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.197,3.009,0.0,0.0,46.0,28.0
539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.1559999999999,1.53,0.0,0.663,30.0,27.0
540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.657,0.577999999999999,0.119,0.0,23.0,29.0
541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.989,0.918000000000001,0.0340000000000202,0.0,21.0,28.0
542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.749,0.0,0.0,185.946,16.0,28.0
543,1.53404347826087,0.193423076923077,0.193423076923077,0.241384615384615,4.5946666666666705,0.1503,0.0,48.79,0.0,0.0,142.732,14.0,5.0
544,0.0,0.0,0.0,0.0,8.243400000000001,0.0,0.0628260869565217,11.1180000000001,0.0,0.0,0.0,15.0,3.0
545,0.234238095238095,0.0,0.0,0.0,9.75830476190476,0.0,0.0,10.3019999999999,0.0,0.0,0.0,1.0,58.0
546,0.0,0.0,0.0,0.0,9.66255,0.0,0.0,0.901,0.0,0.0,0.0,39.0,98.0
547,0.0,0.0,0.0,0.0,9.661404761904759,0.0,0.0,0.0,0.0,0.0,0.0,74.0,63.0
548,0.0,0.0,0.0,0.0,9.683194444444439,0.0,0.0,0.0,0.0,0.0,0.0,102.0,48.0
549,0.0,0.0,0.0,0.0,9.60666666666667,0.0,0.0,0.0,0.0,0.0,0.0,113.0,80.0
550,0.127772727272727,0.0,0.0,0.0,9.72825438596491,0.0,0.0,0.272,0.0,0.0,0.0,109.0,66.0
551,0.203095238095238,0.0,0.0,0.614739130434783,5.53870760233918,0.0,0.0,10.098,0.221,0.0,0.0,94.0,77.0
552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.876,2.244,233.325,0.0,97.0,37.0
553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.807,2.04,159.936,0.0,96.0,29.0
554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.728,0.0,0.0,0.0,159.0,21.0
555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.937,0.0,0.0,0.0,222.0,186.0
556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,191.0
557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,197.0
558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.649,0.0,0.0,0.0,214.0,193.0
559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.499,0.170000000000001,0.0,0.0,188.0,199.0
560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.095,5.916,0.0,0.0,186.0,196.0
561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.683,6.341,0.0,0.0,205.0,196.0
562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.5620000000001,6.12,4.91300000000001,0.0,190.0,195.0
563,0.0,0.0,0.0,0.164913043478261,0.0,0.0,0.0,89.0799999999999,4.029,4.19900000000001,0.0,171.0,190.0
564,0.0,0.0,0.0,1.8562962962963,0.0,0.0,0.0,87.193,2.448,2.00599999999997,0.0,150.0,190.0
565,0.370111111111111,0.0,0.0,0.0,0.0,0.0,0.0,77.1970000000001,3.026,0.0,0.595,137.0,190.0
566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5849999999999,0.442,300.475,0.799,133.0,190.0
567,0.0,0.0,0.0,0.0,9.74863333333333,0.0,0.0,14.008,0.0,0.0,0.0,131.0,112.0
568,0.0,0.0,0.0,0.0,9.685210526315789,0.0,0.0,6.22199999999998,0.0,0.0,0.0,129.0,5.0
569,0.0,0.0,0.0,0.0,9.79687777777778,0.0,0.0,0.374000000000024,0.0,0.0,0.0,0.0,34.0
570,0.0,0.0,0.0,0.0,9.73805,0.0,0.0,0.153,0.0,0.0,0.0,54.0,42.0
571,0.0,0.0,0.0,0.0,9.757,0.0,0.0,0.051,0.0,0.0,0.0,127.0,52.0
572,0.0,0.0,0.0,0.0,9.82046052631579,0.0,0.0,7.956,0.0,0.0,0.0,142.0,72.0
573,0.0,0.0,0.0,0.0,9.78262619047619,0.0,0.0,8.619,0.0,0.0,0.0,234.0,88.0
574,0.0,0.0,0.0,0.0,9.786843137254909,0.0,0.0,0.612000000000002,0.0,0.0,0.0,214.0,47.0
575,0.0,0.0,0.0,0.0,7.01933040935673,0.0,0.0,0.135999999999999,0.0,0.017,0.0,218.0,55.0
576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.655,0.0,0.0,0.0,227.0,29.0
577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.011,0.0,0.0,0.0,219.0,13.0
578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.476,0.0,1.683,0.0,154.0,16.0
579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.197,0.0,0.578,0.0,89.0,14.0
580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08600000000001,0.0,0.0,0.0,3.0,14.0
581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.755,0.0,0.0,0.0,179.0,14.0
582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.579,0.0,4.692,0.0,213.0,14.0
583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.045,0.0,5.899,0.0,144.0,13.0
584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.949,0.0,0.629,0.0,133.0,14.0
585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.161,0.0,0.0,0.0,181.0,15.0
586,0.0,0.0,0.0,0.0,0.0,0.0852352941176471,0.0,78.812,0.0,0.0,0.0,164.0,16.0
587,0.0,0.0,0.0,0.0,0.0,0.9607166666666661,0.0,76.2620000000001,0.0,0.0,0.0,149.0,14.0
588,2.79433333333333,0.0,0.0,3.48514285714286,0.0,5.4030000000000005,0.0,76.092,0.0,0.0,0.0,130.0,14.0
589,1.29315,0.0,0.0,12.454,0.0,0.0,0.0,74.6129999999999,0.0,0.0,0.0,132.0,14.0
590,0.0,0.0,0.0,2.9884166666666703,9.9875,0.0,0.0,20.672,1.802,0.0,0.0,130.0,14.0
591,0.0,0.0,0.0,0.0,9.789523684210529,0.280190476190476,0.0,15.691,2.329,0.0,0.0,126.0,14.0
592,0.0,0.0,0.0,0.0,9.715315789473689,0.0,0.0,5.40599999999995,2.159,86.5294117647059,0.0,105.0,9.0
593,0.0,0.0,0.0,0.0,9.74407428571429,0.0,0.0,0.0,2.227,0.0,0.0,3.0,14.0
594,0.0,0.0,0.0,0.0,9.677342105263161,0.0,0.0,2.0952380952381,2.31818181818182,0.0,0.0,96.0,18.0
595,0.0,0.0,0.0,0.0,9.77319047619048,0.0,0.0,2.95454545454545,2.52380952380952,0.0,0.0,261.0,15.0
596,0.0,0.0,0.0,0.0,9.64505263157895,0.0,0.0,0.65,2.57142857142857,0.0,0.0,98.0,14.0
597,0.0,0.0,0.0,0.0,9.87373684210526,0.0,0.0,0.954545454545455,0.571428571428571,0.0,0.0,49.0,5.0
598,0.0,0.0,0.0,0.0,9.62631578947369,0.0,0.0,0.523809523809524,0.0,0.0,0.0,35.0,6.0
599,0.970181818181818,0.0,0.0,0.0,9.12486666666666,0.0,0.0,4.25,0.0,0.0,0.0,26.0,4.0
600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2380952380952,0.0,0.493,0.0,106.0,8.0
601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.57142857142857,0.0,14.025,0.0,115.0,22.0
602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.76190476190476,0.0,12.053,0.0,107.0,49.0
603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0952380952381,0.0,4.624,0.0,99.0,145.0
604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6818181818182,0.0,0.0,0.0,1.0,144.0
605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23809523809524,0.0,0.0,0.0,155.0,143.0
606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.90476190476191,0.0,0.0,0.0,172.0,140.0
607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0952380952381,2.1,0.0,0.0,149.0,140.0
608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.6363636363636,3.14285714285714,0.0,0.0,155.0,141.0
609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.1428571428571,0.571428571428571,0.0,0.0,162.0,141.0
610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.9047619047619,4.28571428571429,0.543999999999997,0.142857142857143,157.0,141.0
611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.3,5.85,0.0,0.0,152.0,141.0
612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.8421052631579,6.0,0.0,0.0,140.0,141.0
613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.1764705882353,5.82352941176471,0.0,0.888888888888889,128.0,142.0
614,0.775551724137931,0.0,0.0,0.0,0.0,0.0,0.0,24.8421052631579,2.47368421052632,0.0,0.368421052631579,126.0,143.0
615,0.0,0.0,0.0,0.0,9.903,0.0,0.0,3.35,1.71428571428571,0.0,0.0,120.0,2.0
616,0.0,0.0,0.0,0.0,9.682673684210531,0.0,0.0,11.8181818181818,2.0952380952381,0.0,0.0,114.0,92.0
617,0.0,0.0,0.0,0.0,9.71494444444444,0.0,0.0,9.2,2.28571428571429,0.0,0.0,2.0,0.0
618,0.0,0.0,0.0,0.0,9.65365789473684,0.0,0.0,3.57894736842105,2.2,0.0,0.0,29.0,0.0
619,0.0,0.0,0.0,0.0,9.71479736842105,0.0,0.0,1.77272727272727,2.14285714285714,0.0,0.0,93.0,0.0
620,0.1955,0.0,0.0,0.0,9.744426900584791,0.331380952380952,0.0,1.95238095238095,2.13636363636364,0.0,0.0476190476190476,110.0,3.0
621,0.0,0.0,0.0,0.0,9.81197953216374,0.0,0.0,8.04761904761905,0.761904761904762,0.0,0.0952380952380952,118.0,6.0
622,0.0,0.0,0.0,0.0,9.697,0.0,0.0,5.6,0.1,0.0,0.0,168.0,7.0
623,0.0,0.0,0.0,0.0,6.73694117647059,0.0,0.0,1.2,0.25,0.0,0.05,129.0,7.0
624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8095238095238,2.71428571428571,0.0,0.0,126.0,6.0
625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,2.71428571428571,0.136,0.0,90.0,4.0
626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.2105263157895,2.22222222222222,3.621,0.0,71.0,9.0
627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.1,0.904761904761905,4.845,0.0,79.0,29.0
628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0476190476191,0.0,3.74,0.0,69.0,14.0
629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4285714285714,4.3,5.95,0.0,169.0,14.0
630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.8571428571429,58.65,6.12,0.0,178.0,15.0
631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.2380952380952,28.1904761904762,5.593,0.0,159.0,14.0
632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5714285714286,2.23529411764706,0.0,0.0,154.0,14.0
633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4545454545455,1.88235294117647,0.204000000000001,0.0,150.0,14.0
634,0.0,0.0,0.0,0.0,0.0,0.9556,0.0,43.2380952380952,2.13333333333333,2.108,0.0,131.0,14.0
635,0.0,0.632534782608696,0.632534782608696,1.1518219461697718,0.0,4.77638888888889,0.0,81.1904761904762,1.0952380952381,0.0,0.476190476190476,122.0,15.0
636,0.0,0.0,0.0,9.61001785714286,0.0,0.0,0.0,77.55,2.84210526315789,2.431,2.65,118.0,14.0
637,0.0,4.192333333333333,4.192333333333333,9.299299999999999,0.0,0.0,0.0,67.6,2.7,1.309,2.9,85.0,14.0
638,0.0,0.09225,0.09225,4.43670833333334,0.0,0.0,0.0,2.71428571428571,0.0,0.0,0.0,118.0,14.0
639,0.0,0.0,0.0,0.0,9.581688888888891,0.0,0.011047619047619,0.272727272727273,0.0,0.0,0.0,118.0,6.0
640,0.0,0.0,0.0,0.0,9.7512947368421,0.0,0.0,0.0,0.0,0.0,0.0,117.0,5.0
641,0.0,0.0,0.0,0.0,9.657699999999998,0.0,0.0,0.0,0.0,0.0,0.0,33.0,8.0
642,0.0,0.0,0.0,0.0,9.67786842105263,0.0,0.0,0.0,0.0,0.0,0.0,34.0,8.0
643,0.0,0.0,0.0,0.0,9.75308684210526,0.0,0.0,0.0,0.0,0.0,0.0,172.0,7.0
644,0.0,0.0,0.0,0.0,9.74489285714286,0.0,0.0,0.0,0.0,0.0,0.0,175.0,5.0
645,0.0,0.0,0.0,0.0,9.73377105263158,0.0,0.0,0.0,0.0,0.0,0.0,147.0,4.0
646,0.0,0.0,0.0,0.0,9.76430701754386,0.0,0.0,0.0416666666666667,0.0,0.0,0.0,188.0,3.0
647,0.0,0.0,0.0,0.0,9.11748355263158,0.0,0.0,1.78260869565217,0.0,0.0,0.0,207.0,2.0
648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.45454545454546,1.68421052631579,0.0,6.14285714285714,226.0,6.0
649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09090909090909,2.72222222222222,0.0,7.45454545454545,185.0,153.0
650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.6363636363636,2.25,0.0,3.59090909090909,190.0,171.0
651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0909090909091,0.666666666666667,158.168,0.0,180.0,164.0
652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.8181818181818,3.0,3.24700000000001,0.0,170.0,163.0
653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04545454545455,3.10526315789474,0.0,0.0,105.0,164.0
654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81818181818182,0.0,0.0,86.0,159.0
655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5714285714286,2.0,0.0,0.0,56.0,159.0
656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0869565217391,1.0,0.0,0.0,115.0,158.0
657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.9047619047619,0.0,0.0,0.0,174.0,156.0
658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5909090909091,0.0,0.594999999999999,0.0,158.0,32.0
659,0.0,0.9803125,0.9803125,2.08953333333333,0.0,0.0,0.0,71.5714285714286,0.473684210526316,1.92099999999999,0.0,141.0,36.0
660,0.0,0.0,0.0,7.86166666666667,0.0,0.0,0.0,67.85,3.0,0.730999999999995,2.05,108.0,35.0
661,0.0,0.0,0.0,2.981,0.0,0.0,0.0,64.7368421052632,1.72222222222222,0.0,2.05263157894737,122.0,37.0
