,CPE1,CPE2,CPE3,CPE4,CPE5,CPE6,CPE7,S1_LVL,S2_LVL,S3_LVL,S4_LVL,CPER2,CPEUN
662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8421052631579,0.0,1.666,0.0,118.0,36.0
663,0.0,0.0,0.0,2.0548333333333333,0.0,0.0,0.0,65.15,0.0,2.04000000000002,0.0,117.0,34.0
664,0.0,0.0,0.0,0.504,0.0,0.0,0.0,58.6,0.0,1.666,0.0,55.0,31.0
665,0.0,0.0,0.0,0.04835,9.77533436532508,0.0,0.0,0.0,0.0,0.0,0.0,52.0,29.0
666,0.0,0.0,0.0,0.0,9.78829824561404,0.0,0.0,0.0,0.0,0.0,0.0,90.0,29.0
667,0.0,0.0,0.0,0.0,9.72049444444444,0.0,0.0,0.0,0.0,0.0,0.0,60.0,29.0
668,0.0,0.0,0.0,0.0,9.677,0.0,0.0,0.0,0.0,0.0,0.0,77.0,2.0
669,0.0,0.0,0.0,0.0,9.764473684210529,0.0,0.0,0.0,0.0,0.0,0.0,48.0,29.0
670,0.0,0.0,0.0,0.0,9.77273976608188,0.0,0.0,0.0,0.0,0.0,0.0,73.0,41.0
671,0.0,0.0,0.0,0.0,8.27121428571429,0.0,0.0,0.0,0.0,0.0,0.0,51.0,40.0
672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72727272727273,5.66666666666667,0.935,0.0,115.0,41.0
673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45454545454545,5.94117647058824,3.094,0.0,151.0,41.0
674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0909090909091,1.70588235294118,2.788,0.0,185.0,41.0
675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5,0.0,1.904,0.0,192.0,41.0
676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6363636363636,0.0,0.629000000000001,0.0,115.0,41.0
677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.1363636363636,0.0,0.0,0.0,126.0,42.0
678,0.0,0.0,0.0,0.0,0.0,4.714,0.0,78.0909090909091,0.0,0.0,0.0,103.0,42.0
679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.1818181818182,0.0,0.696999999999999,0.0,187.0,41.0
680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.8095238095238,0.0,0.0,0.0,225.0,40.0
681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3333333333333,0.0,0.0,0.0,263.0,3.0
682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.7727272727273,0.0,1.037,0.0,11.0,24.0
683,0.0,0.0,0.0,1.428466911764706,0.0,0.0,0.0,74.0476190476191,0.0,1.802,0.0,202.0,41.0
684,0.0,0.0,0.0,10.25433333333333,0.0,0.0,0.0,73.8,0.0,0.0,0.0,183.0,47.0
685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.2105263157895,0.285714285714286,0.0,0.444444444444444,95.0,43.0
686,0.0,0.0,0.0,0.686,0.0,0.0,0.0,71.0526315789474,2.2,0.0,0.142857142857143,99.0,68.0
687,0.0,0.219583333333333,0.219583333333333,0.0,7.06831818181818,2.49880128205129,0.0,23.2857142857143,2.44444444444444,0.0,0.0,74.0,83.0
688,0.0,0.0,0.0,0.0,9.795168421052631,0.0,0.0,4.18181818181818,2.57894736842105,0.0,0.0,62.0,30.0
689,0.0,0.0,0.0,0.0,9.90825892857143,0.0,0.0,3.45,2.6,0.0,0.0,60.0,42.0
690,0.0,0.0,0.0,0.0,10.04354166666667,0.0,0.0,4.09090909090909,2.57142857142857,0.0,0.0,57.0,37.0
691,0.0,0.0,0.0,0.0,9.926125,0.0,0.0,4.0,2.25,0.0,0.0,56.0,35.0
692,0.0,0.0,0.0,0.0,10.093285714285715,0.0,0.0,3.71428571428571,2.73684210526316,0.0,0.0,53.0,0.0
693,0.0,0.0,0.0,0.0,9.930571428571431,0.0,0.0,2.90909090909091,2.6,0.0,0.0,52.0,22.0
694,0.0,0.0,0.0,0.0,10.089780952380947,0.0,0.0,3.86363636363636,0.0,0.0,0.0,49.0,28.0
695,0.0,0.0,0.0,0.0,6.000210714285711,0.0,0.0,3.54545454545455,0.0,0.0,0.0,5.0,27.0
696,0.0,0.0,0.0,0.0,0.2448,0.0,0.0,2.71428571428571,0.0,0.0,0.0,28.0,27.0
697,0.0,0.0,0.0,0.0,0.0328636363636364,0.0,0.0,3.56521739130435,0.0,0.0,0.0,164.0,27.0
698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.18181818181818,0.0,226.593,0.0,209.0,28.0
699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6363636363636,0.0,0.0,0.0,225.0,27.0
700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.13636363636364,0.0,0.407999999999987,0.0,194.0,27.0
701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6363636363636,1.86666666666667,0.986000000000018,0.0,188.0,28.0
702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.4090909090909,2.70588235294118,0.0,0.0,189.0,28.0
703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5238095238095,0.181818181818182,0.0849999999999795,0.0,192.0,27.0
704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,172.0,26.0
705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.9523809523809,0.0,0.0,0.0,206.0,1.0
706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.7727272727273,0.0,0.0,0.0,7.0,33.0
707,0.0,0.0,0.0,1.409809523809524,0.0,0.239,0.0,71.2857142857143,3.45,0.0,0.0,209.0,43.0
708,0.111586206896552,0.0,0.0,9.985,0.0,0.0,0.0,75.1,3.88235294117647,0.119,0.0,173.0,75.0
709,0.9112,0.0,0.0,10.12066666666667,0.0,0.0,0.0,76.55,0.647058823529412,0.0340000000000202,0.0,143.0,74.0
710,2.90267857142857,0.0,0.0,3.27985714285714,7.6642,0.0,0.0,36.8421052631579,0.0,0.0,0.0,122.0,51.0
711,0.0,0.0,0.0,0.0,9.78045476190476,0.0,0.0,9.27272727272727,0.0,0.0,0.0,114.0,36.0
712,0.0,0.0,0.0,0.0,9.798549999999999,0.0,0.0,9.61904761904762,0.0,0.0,0.0,92.0,31.0
713,0.0,0.0,0.0,0.0,9.73211403508772,0.0,0.0,9.45454545454546,0.0,0.0,0.0,76.0,41.0
714,0.0,0.0,0.0,0.0,9.656500000000001,0.0,0.0,9.0,0.0,0.0,0.0,68.0,51.0
715,0.0,0.0,0.0,0.0,9.68747619047619,0.0,0.0,6.76190476190476,0.0,0.0,0.0,65.0,62.0
716,0.0,0.0,0.0,0.0,9.71823684210526,0.0,0.0,6.68181818181818,0.0,0.0,0.0,59.0,1.0
717,0.0,0.0,0.0,0.0,9.756599999999999,0.0,0.0,6.66666666666667,0.0,0.0,0.0,59.0,182.0
718,0.0,0.0,0.0,0.0,9.61754473684211,0.0,0.0,5.66666666666667,0.0,0.0,0.0,53.0,183.0
719,1.50771428571429,0.0,0.0,0.0,4.485891812865489,0.0,0.0,7.45454545454545,0.0,0.0,0.0,3.0,179.0
720,5.27058333333333,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,233.325,0.0,94.0,178.0
721,4.545,0.0,0.0,0.0,0.0,0.0,0.0,9.22727272727273,0.0,159.936,0.0,131.0,179.0
722,4.49532,0.0,0.0,0.0,0.0,0.0,0.0,62.4285714285714,0.0,0.0,0.0,173.0,181.0
723,0.120625,0.0,0.0,0.0,0.0,0.0,0.0,47.8636363636364,0.0,0.0,0.0,168.0,180.0
724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2857142857143,0.0,0.0,0.0,196.0,177.0
725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66666666666667,2.18181818181818,0.0,0.0,205.0,177.0
726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.47619047619048,0.0,0.0,190.0,179.0
727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4545454545455,0.571428571428571,0.0,0.0,184.0,177.0
728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.3636363636364,1.38095238095238,0.0,0.0,182.0,177.0
729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7142857142857,0.0,0.0,0.0,180.0,177.0
730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85,0.0,4.91300000000001,0.0,7.0,200.0
731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,1.55,4.19900000000001,0.0,181.0,60.0
732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.75,1.26666666666667,2.00599999999997,1.21428571428571,138.0,32.0
733,0.500464285714286,0.0,0.0,7.792,0.0,0.0,0.0,78.0,2.82352941176471,0.0,2.66666666666667,126.0,30.0
734,2.09133333333333,0.0,0.0,5.5715,7.4635,0.0,2.4345,46.4,0.0,300.475,2.52631578947368,133.0,37.0
735,0.0,0.232714285714286,0.232714285714286,0.0,9.68582777777778,0.0,0.0,12.3809523809524,0.0,0.0,2.57142857142857,113.0,38.0
736,0.0,0.0,0.0,0.0,9.685792105263161,0.0,0.0,4.72727272727273,0.0,0.0,2.68181818181818,100.0,29.0
737,0.0,0.0,0.0,0.0,9.729947368421051,0.0,0.0,1.9047619047619,0.0,0.0,2.71428571428571,86.0,28.0
738,0.0,0.0,0.0,0.0,9.694199999999999,0.0,0.0,0.904761904761905,0.0,0.0,2.8,76.0,31.0
739,0.0,0.0,0.0,0.0,9.70225,0.0,0.0,0.428571428571429,0.0,0.0,2.8,69.0,34.0
740,0.0,0.0,0.0,0.0,9.73821052631579,0.0,0.0,0.363636363636364,0.0,0.0,1.45454545454545,59.0,7.0
741,0.0,0.0,0.0,0.0,9.70083333333333,0.0,0.0,0.523809523809524,0.0,0.0,0.0,59.0,241.0
742,0.0,0.0,0.0,0.0,9.69566666666667,0.0,0.0,0.590909090909091,0.0,0.0,0.0,59.0,236.0
743,0.0,0.0,0.0,0.0,9.747230576441101,0.0,0.0,0.380952380952381,0.0,0.017,0.0,1.0,232.0
744,0.140347826086957,0.0,0.0,7.56238095238095,0.521168421052632,0.0,0.0,13.5454545454545,1.66666666666667,0.0,0.0,89.0,228.0
745,0.0,0.0,0.0,9.3775,0.0,0.0,0.0,33.6666666666667,1.86363636363636,0.0,0.0,106.0,226.0
746,0.0,0.0,0.0,9.5273021978022,0.0,0.0,0.0,78.5909090909091,0.590909090909091,1.683,0.0,175.0,227.0
747,0.0,0.0,0.0,3.65192222222223,0.0,0.0,0.0,71.2857142857143,0.0,0.578,0.0,208.0,225.0
748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.1428571428571,0.75,0.0,0.0,209.0,227.0
749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0952380952381,0.0,0.0,0.0,206.0,226.0
750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9545454545455,0.0,4.692,0.0,162.0,224.0
751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.85714285714286,0.0,5.899,0.0,199.0,227.0
752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5454545454545,2.05263157894737,0.629,0.0,179.0,223.0
753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.7142857142857,3.83333333333333,0.0,0.0,179.0,2.0
754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5,3.66666666666667,0.0,0.0,3.0,10.0
755,0.0,0.0,0.0,4.27055952380952,0.0,0.0,0.0,85.2380952380952,3.0625,0.0,0.0,200.0,10.0
756,0.0,13.57066666666667,13.57066666666667,10.00076923076923,0.0,0.0552222222222222,0.0,79.7222222222222,0.117647058823529,0.0,1.41176470588235,201.0,15.0
757,0.0,0.0,0.0,11.58625,0.0,0.0,0.0,72.9523809523809,0.0952380952380952,0.0,3.15,177.0,20.0
758,0.0625555555555556,0.0,0.0,0.0,6.10445833333333,3.72,0.0,3.28571428571429,0.0,0.0,0.0,80.0,13.0
759,0.0,0.0,0.0,0.0,5.042575757575761,0.0,0.0,1.63636363636364,0.0,0.0,0.0,66.0,8.0
760,0.0,0.0,0.0,0.0,5.04848809523809,0.0,0.0,0.772727272727273,0.0,86.5294117647059,0.0,46.0,0.0
761,0.0,0.0,0.0,0.0,5.082095238095244,0.0,0.0,0.142857142857143,0.0,0.0,0.0,30.0,1.0
762,0.0,0.0,0.0,0.0,5.047742857142857,0.0,0.0,0.0454545454545455,0.0,0.0,0.0,23.0,0.0
763,0.0,0.0,0.0,0.0,5.040238095238092,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0
764,0.0,0.0,0.0,0.0,5.055441558441556,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0
765,0.0,0.0,0.0,0.0,5.14696666666667,0.0,0.0,0.0,0.0,0.0,0.0,14.0,28.0
766,0.0,0.0,0.0,0.0,5.148058441558444,0.0,0.0,0.0,0.0,0.0,0.0,15.0,30.0
767,0.0,0.0,0.0,0.0,4.023891774891778,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0
768,0.0,0.0,0.0,15.443999999999999,0.0,0.0,0.0,0.0,0.615384615384615,0.493,0.0,39.0,27.0
769,0.0,0.0,0.0,15.443999999999999,0.0,0.0,0.0,13.55,2.21428571428571,14.025,0.0,74.0,27.0
770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.6842105263158,0.176470588235294,12.053,0.0,102.0,28.0
771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.95454545454546,0.571428571428571,4.624,0.0,113.0,27.0
772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.42857142857143,0.0,0.0,0.0,109.0,27.0
773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.57142857142857,0.0,0.0,0.0,94.0,28.0
774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,97.0,28.0
775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.33333333333333,0.0,0.0,0.0,96.0,27.0
776,0.0,0.0,0.0,0.636083333333333,0.0,0.0,0.0,37.3809523809524,0.0,0.0,0.0,159.0,26.0
777,0.0,0.0,0.0,2.932809523809527,0.0,0.0,0.0,0.0,0.684210526315789,0.0,0.0,222.0,0.0
778,0.0,0.0,0.0,9.709,0.0,0.0,0.0,3.86363636363636,0.944444444444444,0.543999999999997,0.0,1.0,72.0
779,0.0,0.0,0.0,8.021,0.0,0.0,0.0,10.45,0.15,0.0,0.0,245.0,78.0
780,0.0,0.0,0.0,8.083535714285711,0.0,0.0,0.0,11.7647058823529,2.66666666666667,0.0,16.3076923076923,214.0,81.0
781,0.0,1.28864,1.28864,0.0,15.505,0.0,0.0,5.0,0.0,0.0,2.90909090909091,188.0,84.0
782,2.2242,0.0,0.0,0.0,9.73444444444444,0.0,0.0,4.90476190476191,0.0,0.0,2.72727272727273,186.0,83.0
783,1.69027272727273,0.0,0.0,0.0,9.675384615384619,0.0,0.0,6.80952380952381,0.0,0.0,2.80952380952381,205.0,87.0
784,0.0,0.0,0.0,0.0,9.77347368421053,0.0,0.0,6.09090909090909,0.0,0.0,2.68181818181818,190.0,84.0
785,0.0,0.0,0.0,0.0,9.61483333333334,0.0,0.0,4.45454545454545,0.0,0.0,2.76190476190476,171.0,83.0
786,0.0,0.0,0.0,0.0,9.803049999999999,0.0,0.0,4.04761904761905,0.0,0.0,2.68181818181818,150.0,10.0
787,0.0,0.0,0.0,0.0,9.698,0.0,0.0,3.85714285714286,0.0,0.0,2.71428571428571,137.0,10.0
788,0.0,0.0,0.0,0.0,9.74111842105263,0.0,0.0,4.68181818181818,0.0,0.0,2.71428571428571,133.0,4.0
789,0.0,0.0,0.0,0.0,9.64213684210526,0.0,0.0,4.0,0.0,0.0,0.545454545454545,131.0,184.0
790,0.0,0.0,0.0,0.0,9.67728070175438,0.0,0.0,4.09523809523809,0.0,0.0,0.0,129.0,199.0
791,0.687590909090909,0.0,0.0,0.0,8.384105263157899,0.0,0.0,4.19047619047619,0.0,0.0,0.0,0.0,199.0
792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.68181818181818,0.0,0.0,0.0,54.0,198.0
793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09523809523809,0.0,0.136,0.0,127.0,195.0
794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6818181818182,0.0,3.621,0.0,142.0,192.0
795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.14285714285714,0.0,4.845,0.0,234.0,190.0
796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.666666666667,0.0,3.74,0.0,214.0,190.0
797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.047619047619,0.0,5.95,0.0,218.0,189.0
798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.681818181818,0.0,6.12,0.0,227.0,190.0
799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3809523809524,0.0,5.593,0.0,219.0,191.0
800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3333333333333,0.0,0.0,0.0,154.0,191.0
801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8636363636364,0.0,0.204000000000001,0.0,89.0,37.0
802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2380952380952,0.0,2.108,0.0,3.0,44.0
803,0.0,0.0,0.0,1.0936842105263151,0.0,0.0,0.0,20.047619047619,0.15,0.0,0.0,179.0,48.0
804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5,2.94117647058824,2.431,0.0,213.0,15.0
805,0.253777777777778,0.0,0.0,0.0,0.0,0.232,0.0,25.5,0.714285714285714,1.309,0.0,144.0,7.0
806,0.0116363636363636,0.0,0.0,0.0,9.737,0.0,0.0,2.84210526315789,0.0,0.0,0.0,133.0,7.0
807,0.0,0.0,0.0,0.0,9.739222222222221,0.0,0.0,3.35,0.0,0.0,0.0,181.0,14.0
808,0.0,0.0,0.0,0.0,9.73961904761905,0.0,0.0,4.0,0.0,0.0,0.0,164.0,13.0
809,0.0,0.0,0.0,0.0,9.74900292397661,0.0,0.0,4.0,0.0,0.0,0.0,149.0,10.0
810,0.0,0.0,0.0,0.0,9.723602631578949,0.0,0.0,2.85714285714286,0.0,0.0,0.0,130.0,12.0
811,0.0,0.0,0.0,0.0,9.7865,0.0,0.0,2.63636363636364,0.0,0.0,0.0,132.0,14.0
812,0.0,0.0,0.0,0.0,9.73333918128655,0.0,0.0,3.80952380952381,0.0,0.0,0.0,130.0,0.0
813,0.0,0.0,0.0,0.0,9.631462242562929,0.0,0.0,4.0,0.0,0.0,0.0,126.0,55.0
814,0.0,0.0,0.0,0.0,9.71303809523809,0.0,0.0,4.18181818181818,0.0,0.0,0.0,105.0,50.0
815,0.461705882352941,0.0,0.0,0.0,8.063066666666671,0.0,0.0,3.7,0.0,0.0,0.0,3.0,42.0
816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,96.0,41.0
817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.33333333333333,0.0,0.0,0.0,261.0,40.0
818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,0.0,0.0,0.0,98.0,41.0
819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.47368421052632,32.6842105263158,158.168,21.4210526315789,49.0,41.0
820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.428571428571,3.24700000000001,0.0,35.0,41.0
821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,0.0,0.0,26.0,42.0
822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.75,0.0,0.0,106.0,41.0
823,0.0,4.8578125,4.8578125,0.0,0.0,0.0,0.0,10.2777777777778,3.33333333333333,0.0,0.0,115.0,41.0
824,0.0,4.824,4.824,0.0,0.0,0.0,0.0,76.85,0.0,0.0,0.0,107.0,42.0
825,0.0,2.16437931034483,2.16437931034483,0.0,0.0,0.0,0.0,38.2857142857143,0.0,0.0,0.0,99.0,0.0
826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.27272727272727,0.0,0.594999999999999,0.0,1.0,17.0
827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.35,0.0,1.92099999999999,0.0,155.0,18.0
828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.1,2.76190476190476,0.730999999999995,1.80952380952381,172.0,25.0
829,0.0,0.0,0.0,0.0,8.046,0.240666666666667,0.0,18.3333333333333,0.285714285714286,0.0,2.71428571428571,149.0,30.0
830,0.0,0.0,0.0,0.0,9.881823529411761,0.238545454545455,0.0,12.0952380952381,0.0,1.666,2.71428571428571,155.0,70.0
831,0.0,0.0,0.0,0.0,9.750144444444441,0.0565454545454545,0.0,11.8095238095238,0.0,2.04000000000002,2.54545454545455,162.0,57.0
832,0.0,0.0,0.0,0.0,9.65915789473684,0.0,0.0,11.2727272727273,0.0,1.666,2.57142857142857,157.0,21.0
833,0.0,0.0,0.0,0.0,9.7286290726817,0.0,0.0,4.09523809523809,0.0,0.0,2.61904761904762,152.0,18.0
834,0.0,0.0,0.0,0.0,9.686759398496239,0.0,0.0,3.95238095238095,0.0,0.0,2.90909090909091,140.0,46.0
835,0.315727272727273,0.0,0.0,0.0,9.6525,0.0,0.0,8.54545454545454,0.0,0.0,2.19047619047619,128.0,58.0
836,0.0,0.0,0.0,0.0,9.72620467836257,0.0,0.0,4.76190476190476,0.0,0.0,0.19047619047619,126.0,205.0
837,0.0,0.0,0.0,0.0,9.76459473684211,0.0,0.0,3.77272727272727,0.0,0.0,0.0,120.0,209.0
838,0.0,0.0,0.0,0.0,9.81789473684211,0.0,0.0,3.95238095238095,0.0,0.0,1.35,114.0,202.0
839,0.0,0.0,0.0,0.0,5.368600000000001,0.0,0.0,3.61904761904762,1.23809523809524,0.0,0.238095238095238,2.0,199.0
840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57142857142857,2.77272727272727,0.935,0.0,29.0,198.0
841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8181818181818,2.28571428571429,3.094,0.0,93.0,198.0
842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.904761904762,0.619047619047619,2.788,0.0,110.0,198.0
843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.190476190476,0.0,1.904,0.0,118.0,199.0
844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,0.0,0.629000000000001,0.0,168.0,199.0
845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.181818181818,0.0,0.0,0.0,129.0,195.0
846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.28571428571429,0.55,0.0,0.0,126.0,197.0
847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1818181818182,1.71428571428571,0.696999999999999,0.0,90.0,197.0
848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1428571428571,1.40909090909091,0.0,0.0,71.0,146.0
849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7727272727273,0.0952380952380952,0.0,0.0,79.0,3.0
850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5,0.19047619047619,1.037,0.0,69.0,4.0
851,0.898454545454545,7.1184678362573095,7.1184678362573095,0.671090909090909,0.0,0.0121578947368421,0.0,77.6190476190476,3.59090909090909,1.802,0.0952380952380952,169.0,23.0
852,0.809888888888889,16.12616666666667,16.12616666666667,4.83311538461539,0.0,0.0,0.0,78.1363636363636,0.952380952380952,0.0,1.76190476190476,178.0,49.0
853,0.0,0.0,0.0,4.83539130434783,14.50617391304349,0.0,0.0,72.2857142857143,0.75,0.0,0.157894736842105,159.0,95.0
854,3.81924137931034,0.0,0.0,4.7917,14.3751,0.0,0.0,79.9,0.0,0.0,0.0,154.0,57.0
855,2.36986956521739,0.0,0.0,2.16227272727273,10.527507575757578,0.0,0.0,28.9545454545455,0.0,0.0,0.0,150.0,34.0
856,0.0,0.0,0.0,0.0,9.653894736842108,0.0,0.0,8.42857142857143,0.0,0.0,0.0,131.0,13.0
